metric_category,category_value,total_pred,precision,recall,f1,missed_fraction,merged_fraction,split_fraction,user,algorithm,execution_time,f1_oracle,f1_as_pct_orac
building_type,retail,,0.4827586206896552,0.011363636363636364,0.022204599524187154,0.9402985074626866,0.5,0.0,heuristic_ardinghelli,lachesis_coarse,,0.09410205434062292,23.596296254928465
building_type,park,,0.75,0.04238143289606458,0.08022922636103152,0.7142857142857143,0.16666666666666666,0.0,heuristic_ardinghelli,lachesis_coarse,,0.30201342281879195,26.56478828398599
dwell_length,mid,,0.48322147651006714,0.04481792717086835,0.08202791227570493,0.5925925925925926,0.36363636363636365,0.0,heuristic_ardinghelli,lachesis_coarse,,0.22232711824404058,36.89514483143968
dwell_length,high,,0.8206700738216922,0.4992400165814564,0.6208170454057305,0.13888888888888884,0.3548387096774194,0.23076923076923078,heuristic_ardinghelli,lachesis_coarse,,0.793028685790527,78.28431134075204
dwell_length,low,,0.5753424657534246,0.022764227642276424,0.0437956204379562,0.9,0.3333333333333333,0.0,heuristic_ardinghelli,lachesis_coarse,,0.16126042632066728,27.158318650893527
general,all,4279.0,0.8212199111942042,0.1732741617357002,0.2861680035832078,0.738562091503268,0.4,0.4117647058823529,heuristic_ardinghelli,lachesis_fine,0.013442754745483398,0.6505653608379514,43.98758692202936
building_size,small,,0.8313908313908314,0.21119810513849596,0.3368310598111228,0.49122807017543857,0.41379310344827586,0.4230769230769231,heuristic_ardinghelli,lachesis_fine,,0.7510551948051949,44.847710546558226
building_size,medium,,0.0,0.0,0.0,0.9230769230769231,1.0,,heuristic_ardinghelli,lachesis_fine,,0.2342158859470469,0.0
building_size,big,,0.8888888888888888,0.08648648648648649,0.15763546798029557,0.8714285714285714,0.2222222222222222,0.375,heuristic_ardinghelli,lachesis_fine,,0.33088080723144836,47.641163988708136
building_type,home,,0.8721757969668833,0.25957995578481946,0.40008518492226874,0.25,0.3888888888888889,0.5882352941176471,heuristic_ardinghelli,lachesis_fine,,0.8179442508710801,48.9135029063647
building_type,work,,0.6571709233791748,0.10367271036727103,0.17909249096506494,0.5609756097560976,0.5,0.3076923076923077,heuristic_ardinghelli,lachesis_fine,,0.5138560687432868,34.85265658203918
building_type,retail,,1.0,0.004058441558441558,0.008084074373484237,0.9850746268656716,0.0,0.0,heuristic_ardinghelli,lachesis_fine,,0.09410205434062292,8.590752274357545
building_type,park,,1.0,0.022199798183652877,0.04343534057255677,0.8571428571428572,0.0,0.0,heuristic_ardinghelli,lachesis_fine,,0.30201342281879195,14.381923878468795
dwell_length,mid,,0.6275510204081632,0.03828197945845005,0.07216192431798182,0.7407407407407407,0.2857142857142857,0.0,heuristic_ardinghelli,lachesis_fine,,0.22232711824404058,32.45754494005191
dwell_length,high,,0.8346534653465346,0.23296946248445488,0.3642648806308739,0.2222222222222222,0.42857142857142855,0.5384615384615384,heuristic_ardinghelli,lachesis_fine,,0.793028685790527,45.933380110677604
dwell_length,low,,0.475,0.010298102981029811,0.020159151193633953,0.9444444444444444,0.4,0.0,heuristic_ardinghelli,lachesis_fine,,0.16126042632066728,12.500990883868411
general,all,7786.0,0.8824813768302081,0.33880670611439845,0.4896315826979263,0.4732824427480916,0.2318840579710145,0.09433962264150944,infallible_borg,ta-hdbscan,2.697211742401123,0.5628409530848555,86.99288493744486
building_size,small,,0.8410704533042054,0.28691197019096415,0.4278669167187609,0.4642857142857143,0.3333333333333333,0.3,infallible_borg,ta-hdbscan,,0.5564445639749882,76.89299966599965
building_size,medium,,0.939203354297694,0.43236287598520184,0.5921356977640708,0.5161290322580645,0.26666666666666666,0.045454545454545456,infallible_borg,ta-hdbscan,,0.6093110693353976,97.18118175826665
building_size,big,,0.9347457627118644,0.3961925287356322,0.5565085771947529,0.41463414634146345,0.125,0.047619047619047616,infallible_borg,ta-hdbscan,,0.5616089613034624,99.09182643794148
building_type,home,,0.8609416930958771,0.3171279654924515,0.4635187495895449,0.31818181818181823,0.26666666666666666,0.2727272727272727,infallible_borg,ta-hdbscan,,0.5819687798661994,79.64666931035589
building_type,work,,0.9736440030557678,0.40376999841596706,0.5708207367596014,0.4418604651162791,0.16666666666666666,0.05,infallible_borg,ta-hdbscan,,0.5795927550905614,98.48652036211368
building_type,park,,0.8829787234042553,0.39429928741092635,0.5451559934318555,0.4545454545454546,0.16666666666666666,0.1,infallible_borg,ta-hdbscan,,0.5607064017660044,97.22663977347659
building_type,retail,,0.6973995271867612,0.2858527131782946,0.4054982817869416,0.5909090909090908,0.3333333333333333,0.0,infallible_borg,ta-hdbscan,,0.47651933701657456,85.0958713083321
dwell_length,mid,,0.9379496402877698,0.3322714240203887,0.4907080686897201,0.5,0.07142857142857142,0.07692307692307693,infallible_borg,ta-hdbscan,,0.5273281726483696,93.05553811495895
dwell_length,high,,0.9144321093082836,0.3625406283856988,0.5192261067739902,0.20588235294117652,0.1111111111111111,0.16666666666666666,infallible_borg,ta-hdbscan,,0.5999241562381494,86.54862475113856
dwell_length,low,,0.6431478968792401,0.25915800984144344,0.3694466095089634,0.5942028985507246,0.42857142857142855,0.0,infallible_borg,ta-hdbscan,,0.43782696177062375,84.381877263766
general,all,8133.0,0.9831550473380056,0.3942800788954635,0.5628409530848555,0.4427480916030534,0.0410958904109589,0.014285714285714285,infallible_borg,oracle,0.022412776947021484,0.5628409530848555,100.0
building_size,small,,1.0,0.3854680950163018,0.5564445639749882,0.4285714285714286,0.0,0.0625,infallible_borg,oracle,,0.5564445639749882,100.0
building_size,medium,,0.9748761500353857,0.44313977802798776,0.6093110693353976,0.5,0.06451612903225806,0.0,infallible_borg,oracle,,0.6093110693353976,100.0
building_size,big,,0.9641608391608392,0.3961925287356322,0.5616089613034624,0.36585365853658536,0.038461538461538464,0.0,infallible_borg,oracle,,0.5616089613034624,100.0
building_type,home,,1.0,0.41040618260244427,0.5819687798661994,0.31818181818181823,0.0,0.06666666666666667,infallible_borg,oracle,,0.5819687798661994,100.0
building_type,work,,1.0,0.4080468873752574,0.5795927550905614,0.4418604651162791,0.0,0.0,infallible_borg,oracle,,0.5795927550905614,100.0
building_type,park,,0.9253187613843351,0.40221694378463974,0.5607064017660044,0.40909090909090906,0.07692307692307693,0.0,infallible_borg,oracle,,0.5607064017660044,100.0
building_type,retail,,0.8293269230769231,0.33430232558139533,0.47651933701657456,0.5227272727272727,0.09523809523809523,0.0,infallible_borg,oracle,,0.47651933701657456,100.0
dwell_length,mid,,1.0,0.3580758203249442,0.5273281726483696,0.4285714285714286,0.0,0.0,infallible_borg,oracle,,0.5273281726483696,100.0
dwell_length,high,,1.0,0.4284940411700975,0.5999241562381494,0.20588235294117652,0.0,0.037037037037037035,infallible_borg,oracle,,0.5999241562381494,100.0
dwell_length,low,,0.8292682926829268,0.2974302897758338,0.43782696177062375,0.5652173913043479,0.1,0.0,infallible_borg,oracle,,0.43782696177062375,100.0
general,all,8374.0,0.8358012897062336,0.3451183431952663,0.48851818245271167,0.4732824427480916,0.3188405797101449,0.06382978723404255,infallible_borg,tadbscan_coarse,0.3717460632324219,0.5628409530848555,86.7950670211912
building_size,small,,0.8856993736951984,0.3161620866325105,0.4659847600741402,0.4642857142857143,0.3333333333333333,0.2,infallible_borg,tadbscan_coarse,,0.5564445639749882,83.74324959621421
building_size,medium,,0.8229426433915212,0.42464211034260896,0.560212201591512,0.5,0.3548387096774194,0.05,infallible_borg,tadbscan_coarse,,0.6093110693353976,91.94190451891184
building_size,big,,0.7695374800637959,0.34662356321839083,0.47795938583457165,0.4390243902439024,0.2608695652173913,0.0,infallible_borg,tadbscan_coarse,,0.5616089613034624,85.105370242892
building_type,home,,0.9002108222066058,0.3453450754852624,0.49918815353640317,0.31818181818181823,0.26666666666666666,0.18181818181818182,infallible_borg,tadbscan_coarse,,0.5819687798661994,85.77576165703796
building_type,work,,0.8740945153501207,0.4013939489941391,0.5501519756838905,0.4418604651162791,0.20833333333333334,0.05263157894736842,infallible_borg,tadbscan_coarse,,0.5795927550905614,94.92043695368987
building_type,park,,0.6220095693779905,0.3087885985748218,0.4126984126984127,0.5,0.2727272727272727,0.0,infallible_borg,tadbscan_coarse,,0.5607064017660044,73.60329958755155
building_type,retail,,0.4649298597194389,0.2248062015503876,0.30306988896146314,0.5681818181818181,0.5263157894736842,0.0,infallible_borg,tadbscan_coarse,,0.47651933701657456,63.60075350959401
dwell_length,mid,,0.5750160978750805,0.28448550493787833,0.3806479113384485,0.4642857142857143,0.4,0.0,infallible_borg,tadbscan_coarse,,0.5273281726483696,72.1842547168953
dwell_length,high,,0.940746887966805,0.38380281690140844,0.5451834752080027,0.20588235294117652,0.1111111111111111,0.125,infallible_borg,tadbscan_coarse,,0.5999241562381494,90.87539975496226
dwell_length,low,,0.611731843575419,0.23947512301804263,0.34420432220039293,0.6086956521739131,0.48148148148148145,0.0,infallible_borg,tadbscan_coarse,,0.43782696177062375,78.61652028198313
general,all,6843.0,0.8950752593891568,0.3020216962524655,0.4516462043284297,0.549618320610687,0.1694915254237288,0.09803921568627451,infallible_borg,tadbscan_fine,0.21248507499694824,0.5628409530848555,80.24401953216405
building_size,small,,0.8147692307692308,0.24666977177456917,0.378691455130497,0.4642857142857143,0.4666666666666667,0.3,infallible_borg,tadbscan_fine,,0.5564445639749882,68.05555838757712
building_size,medium,,0.9691821414460687,0.39456329419334085,0.5608139003200732,0.6129032258064516,0.125,0.047619047619047616,infallible_borg,tadbscan_fine,,0.6093110693353976,92.04065518320185
building_size,big,,1.0,0.367816091954023,0.5378151260504201,0.5121951219512195,0.0,0.05,infallible_borg,tadbscan_fine,,0.5616089613034624,95.76327357779013
building_type,home,,0.8399783021426634,0.27830697340043137,0.4180897738778266,0.31818181818181823,0.4,0.2727272727272727,infallible_borg,tadbscan_fine,,0.5819687798661994,71.84058463994404
building_type,work,,0.9755664149266993,0.3478536353556154,0.5128444652031761,0.4883720930232558,0.09090909090909091,0.1,infallible_borg,tadbscan_fine,,0.5795927550905614,88.4835879501365
building_type,park,,1.0,0.4489311163895487,0.619672131147541,0.5454545454545454,0.0,0.0,infallible_borg,tadbscan_fine,,0.5607064017660044,110.51632890151028
building_type,retail,,0.8833333333333333,0.2567829457364341,0.3978978978978979,0.7272727272727273,0.16666666666666666,0.0,infallible_borg,tadbscan_fine,,0.47651933701657456,83.50089219654438
dwell_length,mid,,0.9331395348837209,0.3067856005097165,0.4617597698393672,0.5,0.07142857142857142,0.07692307692307693,infallible_borg,tadbscan_fine,,0.5273281726483696,87.56592076624656
dwell_length,high,,0.9007619047619048,0.32021939328277355,0.47247477270456584,0.20588235294117652,0.18518518518518517,0.16666666666666666,infallible_borg,tadbscan_fine,,0.5999241562381494,78.75575067142479
dwell_length,low,,0.8279158699808795,0.23674138873701475,0.3681972789115647,0.7391304347826086,0.2222222222222222,0.0,infallible_borg,tadbscan_fine,,0.43782696177062375,84.09652923669469
general,all,7005.0,0.9253390435403284,0.31962524654832347,0.4751328568810702,0.48091603053435117,0.3382352941176471,0.6666666666666666,infallible_borg,lachesis_coarse,0.03673911094665527,0.5628409530848555,84.41689508855583
building_size,small,,0.9267153284671533,0.295668374476013,0.44830508474576264,0.4285714285714286,0.5625,0.8,infallible_borg,lachesis_coarse,,0.5564445639749882,80.56599233233118
building_size,medium,,0.9488264717198923,0.3966543348882097,0.559437386569873,0.5161290322580645,0.3,0.5416666666666666,infallible_borg,lachesis_coarse,,0.6093110693353976,91.81474204630419
building_size,big,,0.9083063646170443,0.3024425287356322,0.45378604149824847,0.46341463414634143,0.22727272727272727,0.7142857142857143,infallible_borg,lachesis_coarse,,0.5616089613034624,80.80106849524569
building_type,home,,0.9377766206717001,0.3236879942487419,0.48126127329814944,0.31818181818181823,0.5333333333333333,0.8666666666666667,infallible_borg,lachesis_coarse,,0.5819687798661994,82.69537644421344
building_type,work,,0.972823779193206,0.3629019483605259,0.5286109829257036,0.4651162790697675,0.30434782608695654,0.6666666666666666,infallible_borg,lachesis_coarse,,0.5795927550905614,91.20386310610596
building_type,park,,0.8940568475452196,0.273950910530483,0.4193939393939394,0.5,0.09090909090909091,1.0,infallible_borg,lachesis_coarse,,0.5607064017660044,74.79742304939155
building_type,retail,,0.6603260869565217,0.23546511627906977,0.34714285714285714,0.5681818181818181,0.3684210526315789,0.21428571428571427,infallible_borg,lachesis_coarse,,0.47651933701657456,72.8496894409938
dwell_length,mid,,0.9938144329896907,0.30710417330359985,0.46921392066196155,0.5,0.07142857142857142,0.6428571428571429,infallible_borg,lachesis_coarse,,0.5273281726483696,88.979490381759
dwell_length,high,,0.9472519365547768,0.3477789815817985,0.5087667161961367,0.20588235294117652,0.4444444444444444,0.7777777777777778,infallible_borg,lachesis_coarse,,0.5999241562381494,84.80517260488068
dwell_length,low,,0.6833631484794276,0.20885729907053036,0.3199329983249581,0.6086956521739131,0.37037037037037035,0.5263157894736842,infallible_borg,lachesis_coarse,,0.43782696177062375,73.07293206227213
general,all,4454.0,0.8709025594970813,0.19127218934911241,0.31365731381903456,0.5419847328244275,0.4166666666666667,0.7241379310344828,infallible_borg,lachesis_fine,0.05018806457519531,0.5628409530848555,55.72752162043665
building_size,small,,0.8270509977827051,0.1737307871448533,0.28714395688991534,0.4285714285714286,0.6875,0.8125,infallible_borg,lachesis_fine,,0.5564445639749882,51.60333580018984
building_size,medium,,0.9013761467889908,0.25285507479491715,0.39492526064564754,0.5967741935483871,0.56,0.7391304347826086,infallible_borg,lachesis_fine,,0.6093110693353976,64.8150477680325
building_size,big,,1.0,0.15876436781609196,0.2740235585864848,0.5365853658536586,0.0,0.631578947368421,infallible_borg,lachesis_fine,,0.5616089613034624,48.79259012364969
building_type,home,,0.847944142746315,0.1964414090582315,0.3189843864001167,0.31818181818181823,0.8,0.9333333333333333,infallible_borg,lachesis_fine,,0.5819687798661994,54.811254045870726
building_type,work,,0.900804289544236,0.21289402819578648,0.34439461883408073,0.5348837209302326,0.45,0.9,infallible_borg,lachesis_fine,,0.5795927550905614,59.420104169568
building_type,park,,1.0,0.15201900237529692,0.2639175257731959,0.5454545454545454,0.0,0.6,infallible_borg,lachesis_fine,,0.5607064017660044,47.068755580810134
building_type,retail,,0.8770949720670391,0.15213178294573643,0.259289843104872,0.6590909090909092,0.26666666666666666,0.3076923076923077,infallible_borg,lachesis_fine,,0.47651933701657456,54.41328881389199
dwell_length,mid,,0.9238578680203046,0.1739407454603377,0.2927613941018767,0.5357142857142857,0.23076923076923078,0.8461538461538461,infallible_borg,lachesis_fine,,0.5273281726483696,55.51787469111657
dwell_length,high,,0.8608647450110865,0.2103196099674973,0.33804962995211146,0.20588235294117652,0.7037037037037037,0.9259259259259259,infallible_borg,lachesis_fine,,0.5999241562381494,56.34872782450809
dwell_length,low,,0.9380165289256198,0.12411153635866594,0.21921776919362626,0.7101449275362319,0.15,0.3333333333333333,infallible_borg,lachesis_fine,,0.43782696177062375,50.069499673360404
general,all,7317.0,0.957496241629083,0.3454635108481262,0.5077363481537849,0.578125,0.1111111111111111,0.16,jovial_darwin,ta-hdbscan,3.1604228019714355,0.6129230769230769,82.83851061745989
building_size,small,,0.9775824175824176,0.4003240032400324,0.5680352467913927,0.23809523809523814,0.125,0.25,jovial_darwin,ta-hdbscan,,0.7164558424305435,79.28405536681218
building_size,medium,,0.9776357827476039,0.308529945553539,0.46903740036787245,0.6491228070175439,0.15,0.058823529411764705,jovial_darwin,ta-hdbscan,,0.47696560196560195,98.3377833610942
building_size,big,,0.8862068965517241,0.2811816192560175,0.42691029900332217,0.64,0.05555555555555555,0.17647058823529413,jovial_darwin,ta-hdbscan,,0.4970195272353546,85.89406967126395
building_type,home,,0.9775824175824176,0.4020245842371656,0.5697451005507878,0.11111111111111116,0.125,0.25,jovial_darwin,ta-hdbscan,,0.7184061160662574,79.30682768550388
building_type,work,,0.9356388088376562,0.3121294664316616,0.46810044455124356,0.48484848484848486,0.11764705882352941,0.2,jovial_darwin,ta-hdbscan,,0.5078302450687388,92.17655881994239
building_type,retail,,0.8981481481481481,0.16524701873935263,0.279136690647482,0.7619047619047619,0.13333333333333333,0.0,jovial_darwin,ta-hdbscan,,0.30510105871029836,91.4899121712094
building_type,park,,1.0,0.48333333333333334,0.6516853932584269,0.5714285714285714,0.0,0.16666666666666666,jovial_darwin,ta-hdbscan,,0.654434250764526,99.57996429696523
dwell_length,mid,,0.8296774193548387,0.34888768312533913,0.4912146676852559,0.5,0.1111111111111111,0.125,jovial_darwin,ta-hdbscan,,0.5909785932721712,83.11885968076518
dwell_length,high,,0.9830563701531444,0.3707754700749662,0.5384615384615384,0.32499999999999996,0.1111111111111111,0.2692307692307692,jovial_darwin,ta-hdbscan,,0.6503566097196881,82.79481294018403
